timestamp,datetime,node,pod,cpu_percent,memory_percent,network_io_bytes_per_sec,disk_io_bytes_per_sec,cpu_growth_rate,memory_growth_rate,true_label
1773798397,18-03-26 1:46,edge,broker-7f57c8d79b-f2m5m,0.279027491,8.0859375,996.2927482,57.35843468,9.26E-08,1.568886136,0
1773798402,18-03-26 1:46,edge,broker-7f57c8d79b-f2m5m,0.279027491,8.0859375,996.2927482,57.35843468,9.76E-08,-0.073045536,0
1773798407,18-03-26 1:46,edge,broker-7f57c8d79b-f2m5m,0.274089869,8.0859375,996.986571,58.25577238,1.02E-07,-1.726127461,0
1773798412,18-03-26 1:46,edge,broker-7f57c8d79b-f2m5m,0.280688026,8.0859375,997.8341803,57.4673598,1.06E-07,-3.113651316,0
1773798417,18-03-26 1:46,edge,broker-7f57c8d79b-f2m5m,0.280539043,8.0859375,997.8341803,57.30714998,1.11E-07,-4.506864075,0
1773798422,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.280226986,8.08203125,997.2254663,56.02178847,1.13E-07,-5.973918816,0
1773798427,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.278656593,8.08203125,997.5665632,0,1.16E-07,-7.990749308,0
1773798432,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.274069106,8.08203125,997.5665632,0,1.15E-07,-10.08142178,0
1773798437,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.279436543,8.08203125,996.8446347,0,1.16E-07,-12.17778316,0
1773798442,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.280617355,8.0859375,996.5317012,0,1.16E-07,-13.87296298,0
1773798447,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.28064087,8.0859375,996.5317012,0,1.16E-07,-15.02769685,0
1773798452,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.275953194,8.0859375,961.5651478,0,1.16E-07,-16.11427765,0
1773798457,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.280025295,8.0859375,995.5056883,0,1.17E-07,-17.20085845,0
1773798462,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.280025295,8.0859375,995.5056883,0,1.17E-07,-18.63161798,0
1773798467,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.278800064,8.08203125,995.2942721,0,1.16E-07,-20.75073497,0
1773798472,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.279043834,8.08203125,996.1895036,0,1.14E-07,-22.87554088,0
1773798477,18-03-26 1:47,edge,broker-7f57c8d79b-f2m5m,0.279043834,8.08203125,996.1895036,0,1.13E-07,-25.00603568,0
1773798482,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.27937612,8.0859375,994.9175175,0,1.11E-07,-26.66674074,0
1773798487,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.27937612,8.0859375,994.9175175,0,1.07E-07,-28.12935814,0
1773798492,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.278590691,8.328125,994.9175175,0,1.05E-07,-19.07626277,0
1773798497,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.27944835,8.328125,996.2926259,0,1.03E-07,0.122766563,0
1773798502,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.27944835,8.328125,996.2926259,0,1.02E-07,18.75392943,0
1773798507,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.278867395,8.203125,996.2926259,0,1.01E-07,30.50015228,0
1773798512,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.274343816,8.203125,996.3704648,0,9.65E-08,37.8176766,0
1773798517,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.278927876,8.203125,996.3704648,0,9.34E-08,45.16262145,0
1773798522,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.274114466,8.203125,996.3704648,0,8.96E-08,52.33121025,0
1773798527,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.278538362,8.20703125,958.6788086,0,8.32E-08,59.59468999,0
1773798532,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.279537709,8.20703125,996.2815569,0,8.04E-08,66.7445054,0
1773798537,18-03-26 1:48,edge,broker-7f57c8d79b-f2m5m,0.279537709,8.20703125,995.5636957,0,7.96E-08,73.71227587,0
1773798542,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.280189337,8.08203125,995.5636957,0,7.83E-08,78.04676613,0
1773798547,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.281260242,8.08203125,995.1123947,0,7.71E-08,73.5848444,0
1773798552,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.280636118,8.08203125,996.4486566,0,7.64E-08,69.25490526,0
1773798557,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.281491607,8.078125,996.4486566,0,7.71E-08,64.7225549,0
1773798562,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.281491607,8.078125,994.7940419,0,7.63E-08,60.19589343,0
1773798567,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.274214935,8.078125,994.7940419,0,7.32E-08,56.01909961,0
1773798572,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.282832455,8.08203125,994.7940419,0,7.24E-08,52.05746016,0
1773798577,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.283187156,8.08203125,959.46325,0,7.45E-08,48.23849844,0
1773798582,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.283187156,8.08203125,993.4948665,0,7.59E-08,44.21940105,0
1773798587,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.279259326,8.0859375,993.4948665,0,7.38E-08,40.13237815,0
1773798592,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.284482084,8.0859375,994.0063012,0,7.58E-08,36.31455421,0
1773798597,18-03-26 1:49,edge,broker-7f57c8d79b-f2m5m,0.284629045,8.0859375,956.9310626,0,7.87E-08,32.49104136,0
1773798602,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.280510755,8.08203125,995.3664123,0,8.17E-08,28.45806305,0
1773798607,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.285677492,8.08203125,995.3664123,0,8.36E-08,35.30181539,0
1773798612,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.285934839,8.08203125,995.3664123,0,8.70E-08,42.32761269,0
1773798617,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.28647491,8.08203125,994.8798657,0,8.74E-08,49.53545493,0
1773798622,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.287183614,8.078125,994.8798657,0,8.64E-08,54.398672,0
1773798627,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.286930838,8.08203125,994.8798657,0,8.61E-08,50.65582782,0
1773798632,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.287028299,8.0859375,994.5431841,0,8.61E-08,47.39164809,0
1773798637,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.287815225,8.0859375,994.5431841,0,8.30E-08,44.25876827,0
1773798642,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.287815225,8.0859375,993.6789338,0,8.20E-08,41.12019956,0
1773798647,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.283239837,8.0859375,994.3960322,0,7.97E-08,37.97594193,0
1773798652,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.283401925,8.0859375,994.3960322,0,7.88E-08,34.89437604,0
1773798657,18-03-26 1:50,edge,broker-7f57c8d79b-f2m5m,0.289101381,8.0859375,994.3960322,0,7.78E-08,32.08405712,0
1773798662,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.283659023,8.20703125,996.1001215,0,7.56E-08,39.76692291,0
1773798667,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.290466839,8.20703125,996.1001215,0,7.74E-08,47.06760808,0
1773798672,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.289593246,8.20703125,996.1001215,0,8.00E-08,54.05016969,0
1773798677,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.289575533,8.0859375,994.2874744,0,8.08E-08,58.73794094,0
1773798682,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.285217032,8.0859375,994.2874744,0,8.26E-08,55.03548799,0
1773798687,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.28545209,8.0859375,994.2874744,0,8.09E-08,51.5368116,0
1773798692,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.278165003,8.0859375,992.4117242,0,7.91E-08,47.76324734,0
1773798697,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.28275737,8.0859375,992.4117242,0,7.69E-08,43.9158411,0
1773798702,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.283686797,8.0859375,992.4117242,0,7.58E-08,40.06274595,0
1773798707,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.284444299,8.08203125,994.3179226,0,7.51E-08,35.8627414,0
1773798712,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.284861282,8.08203125,994.3179226,0,7.71E-08,31.66091639,0
1773798717,18-03-26 1:51,edge,broker-7f57c8d79b-f2m5m,0.284336138,8.08203125,994.3179226,0,7.83E-08,27.59608021,0
1773798722,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.279099134,8.20703125,994.9325635,0,7.89E-08,25.921608,0
1773798727,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.28332555,8.20703125,995.0409458,0,7.73E-08,39.17937283,0
1773798732,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.282958467,8.203125,995.0409458,0,7.84E-08,56.17486182,0
1773798737,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.282997659,8.203125,995.5857636,0,8.02E-08,72.96498135,0
1773798742,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.283217873,8.08203125,994.4121591,0,7.94E-08,87.5024084,0
1773798747,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.279335573,8.08203125,994.4121591,0,7.98E-08,93.89844394,0
1773798752,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.283982322,8.08203125,994.4121591,0,8.36E-08,98.35103586,0
1773798757,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.284248592,8.203125,993.4221387,0,8.78E-08,98.61340815,0
1773798762,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.284248592,8.203125,993.2342682,0,9.26E-08,105.0799861,0
1773798767,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.283735398,8.20703125,993.2342682,0,9.52E-08,111.7086979,0
1773798772,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.283735398,8.20703125,993.6907142,0,9.70E-08,118.1553647,0
1773798777,18-03-26 1:52,edge,broker-7f57c8d79b-f2m5m,0.282006873,8.0859375,995.2843768,0,1.00E-07,113.9268018,0
1773798782,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.282941616,8.0859375,995.5648429,0,1.02E-07,109.8983746,0
1773798787,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.28150457,8.08203125,995.9703768,0,1.05E-07,105.8699474,0
1773798792,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.282228622,8.08203125,995.9703768,0,1.08E-07,101.6413846,0
1773798797,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.282228622,8.08203125,995.6886607,0,1.09E-07,97.00663391,0
1773798802,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.276718741,8.0859375,994.7422452,0,1.10E-07,92.29804127,0
1773798807,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.274958194,8.0859375,994.7422452,0,1.07E-07,87.71505965,0
1773798812,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.280989589,8.0859375,992.6196917,0,1.04E-07,83.12070022,0
1773798817,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.280143223,8.0859375,992.6196917,0,1.04E-07,78.51496299,0
1773798822,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.282351641,8.0859375,992.6196917,0,1.04E-07,73.89784794,0
1773798827,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.282664261,8.0859375,994.3598763,0,1.05E-07,69.61353382,0
1773798832,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.285862674,8.08203125,994.7687518,0,1.06E-07,65.11975422,0
1773798837,18-03-26 1:53,edge,broker-7f57c8d79b-f2m5m,0.285862674,8.08203125,994.7687518,0,1.11E-07,60.4889858,0
1773798842,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.286812462,8.08203125,994.8376889,0,1.16E-07,55.44770602,0
1773798847,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.286812462,8.08203125,996.5320458,0,1.20E-07,50.47048331,0
1773798852,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.286854741,8.08203125,996.5320458,0,1.24E-07,45.48757169,0
1773798857,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.286153666,8.0859375,996.5320458,0,1.30E-07,40.90993764,0
1773798862,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.285003222,8.0859375,995.7596494,0,1.33E-07,36.60059233,0
1773798867,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.284688602,8.0859375,995.7596494,0,1.35E-07,32.560446,0
1773798872,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.283615454,8.0859375,995.7596494,0,1.36E-07,28.58845275,0
1773798877,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.282537806,8.0859375,961.9238287,0,1.36E-07,24.61645949,0
1773798882,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.282537806,8.0859375,993.9271688,0,1.34E-07,20.64446623,0
1773798887,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.281222533,8.0859375,993.9271688,0,1.32E-07,16.67247298,0
1773798892,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.28088162,8.0859375,994.7922551,0,1.30E-07,12.70047972,0
1773798897,18-03-26 1:54,edge,broker-7f57c8d79b-f2m5m,0.280895738,8.0859375,994.7922551,0,1.26E-07,8.728486468,0
1773798902,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.280547828,8.0859375,995.5814814,0,1.23E-07,4.756493212,0
1773798907,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.280689744,8.0859375,995.8513634,0,1.19E-07,0.784499957,0
1773798912,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281315831,8.08203125,995.8513634,0,1.15E-07,-3.525983128,0
1773798917,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281457514,8.08203125,995.877185,0,1.14E-07,-7.830777308,0
1773798922,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281410495,8.08203125,995.877185,0,1.12E-07,-12.12988258,0
1773798927,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.27680134,8.08203125,995.877185,0,1.09E-07,-16.42329895,0
1773798932,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.280921356,8.08203125,995.2039219,0,1.03E-07,-20.71102642,0
1773798937,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281689664,8.08203125,995.2039219,0,1.01E-07,-25.40562435,0
1773798942,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281689664,8.08203125,995.2039219,0,9.98E-08,-30.37715816,0
1773798947,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.276917616,8.078125,995.9794747,0,9.24E-08,-35.62562785,0
1773798952,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.275826531,8.078125,995.9794747,0,8.33E-08,-40.80548935,0
1773798957,18-03-26 1:55,edge,broker-7f57c8d79b-f2m5m,0.281126524,8.08203125,995.333994,0,7.87E-08,-45.09321681,0
1773798962,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.275933814,8.08203125,995.9938982,0,7.21E-08,-49.37525538,0
1773798967,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.281280673,8.0859375,995.9938982,0,6.72E-08,-53.3131152,0
1773798972,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.281738919,8.0859375,995.5335828,0,5.71E-08,-57.38796386,0
1773798977,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.28137582,8.0859375,996.6162519,0,5.16E-08,-61.67227798,0
1773798982,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.28141309,8.0859375,996.6162519,0,4.63E-08,-65.82529218,0
1773798987,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.280406028,8.08203125,996.3990595,0,3.98E-08,-69.91060842,0
1773798992,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.280437783,8.08203125,995.0798502,0,3.36E-08,-74.19606032,0
1773798997,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.279486171,8.08203125,995.0798502,0,2.93E-08,-78.47582332,0
1773799002,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.279569225,8.08203125,995.2063003,0,2.50E-08,-82.74989742,0
1773799007,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.274685564,8.08203125,961.7632731,0,1.90E-08,-87.01828261,0
1773799012,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.28021206,8.08203125,995.1104725,0,1.49E-08,-91.28097889,0
1773799017,18-03-26 1:56,edge,broker-7f57c8d79b-f2m5m,0.282229101,8.08203125,996.5662093,0,1.36E-08,-95.53798627,0
1773799022,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.277488892,8.08203125,996.5662093,0,1.19E-08,-99.85768538,0
1773799027,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.28355453,8.078125,997.8492268,0,9.40E-09,-104.5847101,0
1773799032,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.279580252,8.078125,995.5655551,0,5.07E-09,-109.5118704,0
1773799037,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.28375539,8.078125,995.5655551,0,4.40E-09,-114.4333419,0
1773799042,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.283536056,8.078125,995.9000355,0,4.36E-09,-119.0049457,0
1773799047,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.283536056,8.078125,995.171393,0,4.50E-09,-123.5651717,0
1773799052,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.284124871,8.078125,995.171393,0,4.22E-09,-128.1140199,0
1773799057,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.284647747,8.08203125,995.171393,0,3.16E-09,-132.5833372,0
1773799062,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.284410683,8.08203125,993.7978814,0,3.51E-09,-136.7720777,0
1773799067,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.285032553,8.08203125,993.7978814,0,3.30E-09,-141.2993081,0
1773799072,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.285032553,8.08203125,993.7978814,0,2.99E-09,-145.8265384,0
1773799077,18-03-26 1:57,edge,broker-7f57c8d79b-f2m5m,0.286129584,8.08203125,994.8664694,0,3.40E-09,-150.3537688,0
1773799082,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.286129584,8.08203125,994.8664694,0,3.94E-09,-154.5368204,0
1773799087,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.288311508,8.08203125,995.8158996,0,4.59E-09,-158.7141831,0
1773799092,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.283323708,8.08203125,996.1933946,0,5.84E-09,-152.2445331,0
1773799097,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.287527267,8.08203125,996.1933946,0,6.44E-09,-134.8950805,0
1773799102,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.288362589,8.08203125,997.4054749,0,8.39E-09,-117.1872269,0
1773799107,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.286172927,8.08203125,995.9490919,0,8.84E-09,-105.7073585,0
1773799112,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.286872589,8.08203125,994.2598176,0,6.41E-09,-98.40564935,0
1773799117,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.284125868,8.08203125,993.9189492,0,4.78E-10,-90.92758413,0
1773799122,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.283845812,8.08203125,993.9189492,0,-3.15E-09,-83.27316287,0
1773799127,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.283845812,8.08203125,993.7909131,0,-8.81E-09,-75.16749769,0
1773799132,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.279711268,8.08203125,994.9204504,0,-1.18E-08,-66.81163448,0
1773799137,18-03-26 1:58,edge,broker-7f57c8d79b-f2m5m,0.284883615,8.078125,994.9204504,0,-1.61E-08,-58.34187939,0
1773799142,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.281914061,8.078125,963.1227418,0,-1.69E-08,-52.42325673,0
1773799147,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286981497,8.078125,994.6857542,0,-1.65E-08,-54.90760141,0
1773799152,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286549024,8.08203125,994.6857542,0,-1.50E-08,-57.11501021,0
1773799157,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.287170073,8.08203125,994.6857542,0,-1.34E-08,-59.59821711,0
1773799162,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.288247478,8.08203125,934.6526316,0,-1.16E-08,-62.08711291,0
1773799167,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.285870604,8.078125,995.8793369,0,-1.33E-08,-64.78547418,0
1773799172,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286765192,8.078125,995.8793369,0,-1.24E-08,-67.41499971,0
1773799177,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.281602983,8.078125,995.8793369,0,-1.06E-08,-69.90275773,0
1773799182,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286615198,8.078125,994.3783205,0,-9.37E-09,-72.38482685,0
1773799187,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286279387,8.078125,994.3783205,0,-8.65E-09,-74.79282642,0
1773799192,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286925776,8.08203125,994.0257386,0,-4.73E-09,-76.57971139,0
1773799197,18-03-26 1:59,edge,broker-7f57c8d79b-f2m5m,0.286883853,8.08203125,995.5280979,0,-1.64E-09,-78.36090745,0
1773799202,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.286883853,8.08203125,995.5280979,0,1.76E-09,-80.34223917,0
1773799207,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.286539027,8.08203125,994.6690422,0,2.39E-09,-82.4596495,0
1773799212,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.286354054,8.0859375,994.6690422,0,6.88E-09,-84.23857,0
1773799217,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.285674671,8.0859375,994.6771884,0,8.90E-09,-86.0231794,0
1773799222,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.285155304,8.08203125,994.7188801,0,1.20E-08,-88.22580952,0
1773799227,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.285454241,8.08203125,994.7188801,0,1.52E-08,-90.64063578,0
1773799232,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.284966942,8.08203125,993.0333912,0,1.95E-08,-92.5783905,0
1773799237,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.28123896,8.078125,992.5075491,0,1.86E-08,-94.44253078,0
1773799242,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.285343096,8.078125,992.5075491,0,2.40E-08,-96.57018114,0
1773799247,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.284914211,8.078125,993.0529982,0,2.53E-08,-98.68645368,0
1773799252,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.284397396,8.08203125,993.0529982,0,2.89E-08,-100.5201014,0
1773799257,18-03-26 2:00,edge,broker-7f57c8d79b-f2m5m,0.283319924,8.0859375,994.8683394,0,3.16E-08,-102.0084327,0
1773799262,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.283241941,8.0859375,994.8683394,0,3.33E-08,-92.75884255,0
1773799267,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.28326108,8.0859375,994.8683394,0,3.93E-08,-83.33289637,0
1773799272,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.282650813,8.08203125,995.4351494,0,4.26E-08,-73.86667274,0
1773799277,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.28154624,8.08203125,995.4351494,0,4.50E-08,-66.5440284,0
1773799282,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.281523749,8.08203125,995.4351494,0,4.77E-08,-67.6243514,0
1773799287,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.281482414,8.08203125,993.7505027,0,4.83E-08,-68.6989855,0
1773799292,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.280011877,8.08203125,993.7505027,0,4.57E-08,-69.76793069,0
1773799297,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.279123571,8.08203125,993.7505027,0,3.89E-08,-70.83118698,0
1773799302,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.277341782,8.08203125,992.6472915,0,3.49E-08,-71.88875436,0
1773799307,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.276872904,8.08203125,992.6472915,0,3.05E-08,-73.14645741,0
1773799312,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.271525127,8.08203125,992.6472915,0,2.55E-08,-74.54023906,0
1773799317,18-03-26 2:01,edge,broker-7f57c8d79b-f2m5m,0.275139168,8.078125,995.9586479,0,1.85E-08,-76.13779727,0
1773799322,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.275139168,8.078125,995.9586479,0,1.21E-08,-75.67847511,0
1773799327,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.274112831,8.078125,995.5207318,0,3.99E-09,-66.35151587,0
1773799332,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.273106801,8.08203125,996.2497148,0,-3.48E-09,-56.90656874,0
1773799337,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.273280258,8.08203125,996.2497148,0,-1.06E-08,-47.2155196,0
1773799342,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.273170559,8.0859375,995.4206097,0,-2.16E-08,-39.399761,0
1773799347,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.273170559,8.0859375,995.2507612,0,-3.03E-08,-39.72345968,0
1773799352,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.272746924,8.08203125,995.8408458,0,-3.81E-08,-40.32409423,0
1773799357,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.272657154,8.08203125,995.8408458,0,-4.42E-08,-36.74645585,0
1773799362,18-03-26 2:02,edge,broker-7f57c8d79b-f2m5m,0.271813812,8.078125,994.3371074,0,-5.08E-08,-27.01387771,0
